MonthYear,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,Record Count
202109,DEU,3,1,-20,4
202109,DEU,4,4,-189.6,30
202109,DEU,4,5,-5,1
202109,DEU,3,3,-21,3
202109,DJI,4,3,-14.4,2
202109,DNK,4,3,-10,1
202109,DNK,3,4,-10,2
202109,DZA,4,3,-10,1
202109,ECU,4,3,-10,1
202109,ECU,4,4,-15,3
202109,EGY,4,3,-20,2
202109,EGY,4,4,-20,4
202109,ESP,3,2,-13,2
202109,EST,4,3,-9.5,1
202109,ETH,4,3,-40,4
202109,ETH,4,5,-5,1
202109,FIN,3,4,-2,1
202109,FIN,4,4,-5,1
202109,FIN,4,5,-5,1
202109,FJI,4,4,-7.2,1
202109,FRA,4,3,-58,6
202109,FRA,4,5,-10,2
202109,FRA,3,4,-51,21
202109,FRA,4,1,-85,21
202109,FRA,4,4,-25,5
202109,GAB,4,3,-40,4
202109,GBR,4,3,-969.8000000000000,100
202109,GBR,4,2,-10,2
202109,GBR,4,5,-750,150
202109,GBR,4,4,-373.9,63
202109,GBR,4,1,-612,83
202109,GBR,3,3,-78,14
202109,GBR,3,5,-10,3
202109,GBR,3,2,-58.5,9
202109,GBR,3,1,-65.8,13
202109,GBR,3,4,-57,15
202109,GHA,3,4,-4,2
202109,GHA,4,4,-15,3
202109,GIN,1,5,-0.6,2
202109,GRC,4,1,-12,3
202109,GRC,3,3,-14,2
202109,HTI,4,3,-20,2
202109,HUN,3,4,-8,4
202109,HUN,4,3,-20,2
202109,HUN,3,2,-71.5,11
202109,IDN,3,2,-39,6
202109,IDN,3,4,-51,12
202109,IDN,4,3,-166.7,17
202109,IDN,4,4,-20,4
202109,IDN,4,5,-28.4,4
202109,IND,4,3,-236.8,25
202109,IND,4,5,-30,6
202109,IND,3,1,-20,4
202109,IND,4,2,-10,2
202109,IND,3,3,-28,4
202109,IND,4,4,-84.4,16
202109,IRL,4,3,-9,1
202109,IRL,4,4,-20,4
202109,IRN,4,5,-53.6,10
202109,IRN,3,2,-16,4
202109,IRN,2,5,-8,4
202109,IRN,4,3,-52.9,6
202109,IRN,4,4,-110,14
202109,IRN,3,5,-4,1
202109,IRQ,4,3,-110,11
202109,ISR,3,2,-13,2
202109,ISR,1,2,-0.6,2
202109,ISR,4,3,-10,1
202109,ISR,4,4,-18,2
202109,ISR,4,1,-48,6
202109,ITA,4,4,-10,2
202109,ITA,4,3,-78.5,8
202109,ITA,3,3,-7,1
202109,JOR,4,3,-20,2
202109,JOR,3,3,-4,2
202109,JPN,3,2,-75.5,12
202109,JPN,4,2,-10,2
202109,JPN,4,5,-121,20
202109,JPN,3,3,-98,14
202109,JPN,4,3,-1099.3000000000000,116
202109,JPN,4,1,-116,27
202109,JPN,4,4,-130.7,21
202109,JPN,3,4,-88,35
202109,JPN,3,1,-15,3
202109,KAZ,4,3,-20,2
202109,KAZ,4,5,-40,8
202109,KAZ,3,2,-13,2
202109,KAZ,4,4,-35,7
202109,KAZ,4,1,-10,2
202109,KEN,4,3,-50,5
202109,KEN,4,5,-5,1
202109,KEN,4,1,-8,1
202109,KGZ,4,1,-8,2
202109,KGZ,4,3,-51.60000000000000,6
202109,KHM,3,4,-30,6
202109,KHM,4,3,-120,12
202109,KHM,4,4,-30,6
202109,KOR,4,5,-20,4
202109,KOR,4,3,-289,29
202109,KOR,3,1,-11.6,2
202109,KOR,4,1,-24,6
202109,KOR,1,3,-0.6,2
202109,KOR,4,4,-50,10
202109,LAO,4,1,-4,1
202109,LAO,3,3,-14,2
202109,LKA,4,3,-20,2
202109,LKA,4,1,-7,1
202109,LKA,4,5,-40,8
202109,LTU,4,2,-245,49
202109,LTU,3,3,-5,1
202109,LTU,4,1,-643,155
202109,LTU,4,4,-5,1
202109,LTU,4,5,-45,9
202109,LTU,3,2,-13,2
202109,LTU,1,3,-0.6,2
202109,LTU,4,3,-29,3
202109,LTU,3,4,-14,4
202109,MAR,4,4,-60,12
202109,MAR,4,3,-10,1
202109,MEX,4,4,-10,2
202109,MEX,3,3,-4,2
202109,MLI,4,3,-40,4
202109,MLI,4,4,-9,1
202109,MLT,4,5,-10,2
202109,MLT,4,3,-20,2
202109,MMR,4,3,-65.5,7
202109,MMR,4,1,-47,7
202109,MMR,3,3,-10,2
202109,MMR,4,5,-11.2,2
202109,MMR,4,4,-20,4
202109,MNG,4,3,-36,5
202109,MNG,4,1,-4,1
202109,MOZ,4,4,-65,13
202109,MOZ,4,1,-20,5
202109,MWI,4,4,-55,11
202109,MYS,3,4,-20,4
202109,MYS,4,5,-5,1
202109,MYS,4,4,-5,1
202109,MYS,4,1,-8,2
202109,MYS,4,3,-89.60000000000000,10
202109,NAM,4,3,-20,2
202109,NAM,4,5,-18.4,2
202109,NGA,3,2,-6.5,1
202109,NGA,4,4,-153,25
202109,NGA,4,5,-18.4,2
202109,NGA,4,3,-30,3
202109,NIC,4,3,-40,4
202109,NLD,4,3,-50,5
202109,NLD,4,1,-48,6
202109,NLD,4,4,-10,2
202109,NLD,3,4,-25,5
202109,NOR,3,3,-16,3
202109,NOR,4,1,-4,1
202109,NPL,4,5,-5,1
202109,NPL,4,4,-90,18
202109,NPL,4,1,-4,1
202109,NPL,3,2,-78,12
202109,NZL,3,3,-21,3
202109,NZL,4,5,-18.4,2
202109,NZL,4,1,-32,6
202109,NZL,4,4,-20,4
202109,NZL,4,3,-20,2
202109,PAK,2,5,-10,5
202109,PAK,4,3,-974.5,101
202109,PAK,4,4,-196.8,34
202109,PAK,3,4,-18,9
202109,PAK,3,3,-29,7
202109,PAK,4,1,-66,15
202109,PAK,3,1,-25,5
202109,PAK,3,2,-71.5,11
202109,PAK,4,5,-15,3
202109,PER,4,3,-60,6
202109,PHL,3,2,-146,24
202109,PHL,4,3,-260.4,27
202109,PHL,3,3,-55,11
202109,PHL,4,1,-29,5
202109,PHL,4,4,-66.6,12
202109,PHL,4,2,-15,3
202109,PHL,3,4,-20,10
202109,PNG,3,2,-6.5,1
202109,PNG,4,5,-10,2
202109,POL,4,4,-20,3
202109,POL,2,5,-12,6
202109,POL,4,3,-54.4,6
202109,PRK,4,5,-30,6
202109,PRK,4,1,-73,11
202109,PRK,3,4,-4,2
202109,PRK,4,3,-499.2,51
202109,PRK,4,4,-95,19
202109,PRK,3,5,-8,2
202109,PRT,4,1,-4,1
202109,PRT,3,3,-49,7
202109,PRY,4,3,-20,2
202109,QAT,4,3,-7.2,1
202109,QAT,3,4,-2,1
202109,QAT,3,2,-4,1
202109,RUS,2,5,-6,3
202109,RUS,4,4,-169.8,28
202109,RUS,3,2,-65,10
202109,RUS,3,5,-8,2
202109,RUS,3,4,-12,6
202109,RUS,3,1,-31.6,6
202109,RUS,4,3,-1281.7000000000000,142
202109,RUS,3,3,-41,8
202109,RUS,4,1,-68,13
202109,RUS,4,5,-108.4,20
202109,SAU,4,4,-10,2
202109,SGP,4,1,-141,21
202109,SGP,4,4,-10,2
202109,SGP,4,3,-179.5,18
202109,SGP,4,5,-25,5
202109,SGP,3,2,-19.5,3
202109,SLV,4,5,-5,1
202109,SVK,3,1,-5.8,1
202109,SVK,4,1,-20,4
202109,SWE,4,5,-10,2
202109,SWE,4,3,-59,6
202109,SWE,3,1,-5,1
202109,SWE,4,1,-32,4
202109,THA,3,3,-14,2
202109,THA,4,2,-5,1
202109,THA,3,2,-182,28
202109,THA,4,1,-28,6
202109,THA,4,3,-154.8,18
202109,THA,4,5,-50,10
202109,TJK,4,4,-10,2
202109,TJK,4,1,-4,1
202109,TJK,3,1,-20,4
202109,TJK,3,2,-13,2
202109,TUN,4,4,-15,3
202109,TUR,4,4,-35,7
202109,TZA,4,4,-10,2
202109,UGA,4,3,-30,3
202109,UKR,4,4,-5,1
202109,UKR,1,2,-0.6,2
202109,UKR,4,3,-39,4
202109,USA,3,5,-35,9
202109,USA,4,3,-4335.1,451
202109,USA,3,3,-750,138
202109,USA,3,1,-163.80000000000000,31
202109,USA,3,2,-647,105
202109,USA,4,2,-165,33
202109,USA,1,2,-2.7,9
202109,USA,1,5,-0.9000000000000000,3
202109,USA,4,1,-1024,182
202109,USA,3,4,-197,73
202109,USA,4,4,-1519.8000000000000,268
202109,USA,4,5,-935.6,172
202109,USA,2,5,-4,2
202109,UZB,4,4,-35,7
202109,UZB,4,3,-10,1
202109,VEN,4,1,-8,2
202109,VNM,3,4,-16,8
202109,VNM,4,4,-20,4
202109,VNM,4,3,-677.3,69
202109,VNM,3,3,-21,3
202109,VNM,4,1,-22,4
202109,VNM,3,2,-65,10
202109,YEM,4,3,-40,4
202109,YEM,4,1,-32,8
202109,ZAF,4,3,-110,11
202109,ZAF,4,4,-10,2
202109,ZMB,3,2,-13,2
202109,ZMB,3,3,-7,1
202109,ZMB,4,3,-20,2
202109,ZWE,4,1,-4,1
202109,ZWE,4,3,-160,16
202110,AFG,3,4,-6,3
202110,AFG,3,3,-4,2
202110,AFG,3,1,-17.4,3
202110,AFG,4,4,-361.00000000000000,44
202110,AFG,3,2,-56,14
202110,AFG,1,3,-0.9000000000000000,3
202110,AFG,4,1,-82,19
202110,AFG,4,5,-96,15
202110,AFG,1,5,-2.4,8
202110,AFG,4,3,-480.4,49
202110,ARE,4,4,-10,2
202110,ARG,4,3,-20,2
202110,AUS,3,1,-55.8,11
202110,AUS,4,5,-410,82
202110,AUS,3,4,-131,31
202110,AUS,3,2,-69,11
202110,AUS,3,3,-144,27
202110,AUS,4,4,-51.600000000000000,9
202110,AUS,2,3,-6,3
202110,AUS,4,1,-747,107
202110,AUS,3,5,-24,6
202110,AUS,4,3,-643,67
202110,AUT,4,1,-7,1
202110,AUT,4,3,-10,1
202110,AUT,4,4,-45,9
202110,BEL,4,3,-10,1
202110,BGD,3,2,-6.5,1
202110,BGD,4,4,-34.5,4
202110,BLR,4,4,-15,3
202110,BLR,3,2,-6.5,1
202110,BOL,4,5,-5,1
202110,BRA,4,3,-10,1
202110,BRA,2,5,-4,2
202110,BRA,4,5,-25,5
202110,BRA,4,2,-10,2
202110,BRA,3,1,-15,3
202110,BRA,4,4,-5,1
202110,BRN,4,4,-58.300000000000000,9
202110,BRN,4,3,-364.10000000000000,39
202110,BRN,3,2,-13,2
202110,CAN,4,1,-172,32
202110,CAN,4,4,-1065,193
202110,CAN,3,4,-17,4
202110,CAN,4,5,-185,37
202110,CAN,1,5,-3.600000000000000,12
202110,CAN,4,3,-253,27
202110,CAN,3,2,-64.5,12
202110,CAN,4,2,-10,2
202110,CHE,3,2,-13,2
202110,CHE,4,1,-25,4
202110,CHE,3,1,-5,1
202110,CHE,4,3,-10,1
202110,CHE,4,4,-42.2,8
202110,COL,4,5,-5,1
202110,CUB,4,3,-80,8
202110,CUB,4,2,-10,2
202110,CUB,4,1,-16,4
202110,CZE,4,1,-12,3
202110,DEU,4,3,-290,29
202110,DEU,4,1,-12,3
202110,DEU,3,2,-26,4
202110,DEU,4,4,-73,13
202110,DEU,4,5,-20,4
202110,DNK,3,2,-52,8
202110,DNK,4,3,-20,2
202110,DOM,4,3,-19,2
202110,DZA,4,4,-5,1
202110,ECU,4,4,-5,1
202110,EGY,4,3,-40,4
202110,EGY,4,4,-10,2
202110,ESP,4,3,-9.5,1
202110,ETH,4,3,-130,13
202110,ETH,3,3,-14,2
202110,FRA,3,2,-36.5,6
202110,FRA,4,5,-10,2
202110,FRA,4,3,-174.5,18
202110,FRA,3,4,-4,2
202110,FRA,4,4,-112.40000000000000,17
202110,FRA,3,3,-23,5
202110,FRA,4,1,-80,20
202110,GBR,3,3,-15,3
202110,GBR,4,3,-320.10000000000000,33
202110,GBR,4,5,-133.4,25
202110,GBR,4,1,-276,48
202110,GBR,3,1,-180,36
202110,GBR,4,4,-209.20000000000000,35
202110,GBR,3,2,-52,8
202110,GBR,3,4,-16,8
202110,GHA,3,4,-14,4
202110,GHA,4,4,-15,3
202110,GRC,4,3,-27,3
202110,GRC,4,4,-15,3
202110,GRC,3,4,-10,2
202110,GRC,3,2,-39,6
202110,HTI,3,2,-13,2
202110,HTI,4,3,-59,6
202110,HUN,4,3,-10,1
202110,IDN,4,3,-71.6,8
202110,IDN,3,3,-2,1
202110,IDN,4,5,-5,1
202110,IDN,4,4,-5,1
202110,IDN,4,1,-28,7
202110,IDN,3,2,-37.5,5
202110,IND,4,5,-55,11
202110,IND,3,1,-10,2
202110,IND,4,1,-5,1
202110,IND,3,3,-21,3
202110,IND,4,3,-401.4,43
202110,IND,4,4,-132.60000000000000,19
202110,IND,3,2,-19.5,3
202110,IRL,4,5,-5,1
202110,IRL,4,3,-20,2
202110,IRL,3,4,-5,1
202110,IRL,4,4,-25,5
202110,IRN,4,5,-25,5
202110,IRN,3,3,-2,1
202110,IRN,4,2,-25,5
202110,IRN,4,3,-142,15
202110,IRN,3,4,-6,3
202110,IRN,4,4,-45,8
202110,IRN,4,1,-219,30
202110,IRQ,4,3,-60,6
202110,IRQ,4,4,-10,2
202110,ISR,4,5,-10,2
202110,ISR,4,4,-10,2
202110,ISR,4,1,-16,2
202110,ITA,3,1,-65,13
202110,ITA,3,3,-2,1
202110,ITA,4,1,-44,9
202110,ITA,4,3,-155.5,16
202110,ITA,4,4,-10,2
202110,ITA,3,4,-78,21
202110,JOR,4,3,-48.5,5
202110,JOR,3,2,-6.5,1
202110,JOR,4,4,-5,1
202110,JPN,3,4,-24,9
202110,JPN,4,3,-764,79
202110,JPN,1,2,-0.3,1
202110,JPN,4,4,-563.4,101
202110,JPN,4,1,-44,9
202110,JPN,3,2,-134,21
202110,JPN,3,3,-28,4
202110,JPN,4,5,-152.8,23
202110,JPN,3,1,-15,3
202110,KAZ,4,3,-114,12
202110,KEN,4,4,-14,2
202110,KEN,4,3,-30,3
202110,KGZ,4,4,-5,1
202110,KHM,4,3,-20,2
202110,KHM,4,4,-30,6
202110,KOR,4,1,-36,6
202110,KOR,3,3,-4,2
202110,KOR,4,4,-34.4,6
202110,KOR,3,1,-5.8,1
202110,KOR,4,5,-60.2,7
202110,KOR,4,3,-200,20
202110,KOR,3,4,-14,4
202110,KOR,4,2,-25,5
202110,LAO,4,3,-19,2
202110,LAO,4,4,-35,7
202110,LKA,4,1,-45,9
202110,LKA,4,3,-19.5,2
202110,LKA,4,4,-20,4
202110,LKA,3,2,-19.5,3
202110,LKA,4,5,-70,14
202110,LTU,3,4,-30,6
202110,LTU,4,3,-20,2
202110,LTU,3,3,-15,3
202110,LTU,4,2,-35,7
202110,LTU,4,1,-127,27
202110,LTU,3,2,-18,3
202110,MAC,4,5,-20,4
202110,MEX,4,5,-15,3
202110,MEX,4,1,-8,2
202110,MEX,4,3,-79.5,8
202110,MLI,4,4,-32.4,4
202110,MMR,4,4,-71.6,13
202110,MMR,3,2,-13,2
202110,MMR,3,1,-15,3
202110,MMR,4,3,-94,11
202110,MMR,4,1,-9,2
202110,MNG,4,1,-12,3
202110,MNG,4,4,-5,1
202110,MNG,4,3,-78,8
202110,MNG,3,2,-6.5,1
202110,MNG,4,5,-35,7
202110,MWI,4,4,-30,6
202110,MYS,3,3,-2,1
202110,MYS,1,2,-0.3,1
202110,MYS,4,5,-25,5
202110,MYS,4,3,-119.5,12
202110,MYS,3,4,-47,13
202110,MYS,3,2,-123.5,19
202110,MYS,4,4,-10,2
202110,NAM,4,3,-7.2,1
202110,NGA,4,5,-10,2
202110,NGA,4,4,-25,4
202110,NLD,4,5,-10,2
202110,NLD,4,3,-61.600000000000000,7
202110,NLD,4,4,-5,1
202110,NOR,4,4,-37,5
202110,NOR,4,5,-5,1
202110,NPL,4,5,-10,2
202110,NPL,3,2,-13,2
202110,NPL,3,4,-20,4
202110,NZL,4,1,-8,2
202110,NZL,4,4,-14.4,2
202110,NZL,4,3,-57.2,6
202110,NZL,4,5,-10,2
202110,NZL,3,3,-14,2
202110,PAK,4,1,-136,34
202110,PAK,4,3,-333.3,35
202110,PAK,3,1,-30,6
202110,PAK,4,4,-183,33
202110,PAK,3,3,-28,4
202110,PAK,3,4,-24,12
202110,PAK,3,2,-65,10
202110,PAK,4,5,-24.2,4
202110,PER,2,3,-2,1
202110,PHL,3,4,-15,6
202110,PHL,3,3,-27,5
202110,PHL,4,3,-213.50000000000000,23
202110,PHL,4,4,-91,15
202110,PHL,3,1,-5.8,1
202110,PHL,4,5,-47.600000000000000,7
202110,PHL,3,2,-297,48
202110,POL,4,3,-14.4,2
202110,POL,4,5,-10,2
202110,POL,3,3,-7,1
202110,POL,3,2,-13,2
202110,PRK,3,1,-5.8,1
202110,PRK,3,4,-5,1
202110,PRK,4,5,-20,4
202110,PRK,4,1,-64,10
202110,PRK,4,4,-183.4,31
202110,PRK,4,3,-479.4,49
202110,PRT,4,4,-10,2
202110,PRT,3,5,-6,3
202110,PRT,4,3,-19,2
202110,PRT,3,3,-28,4
202110,PRT,4,5,-5,1
202110,QAT,4,3,-20,2
202110,QAT,4,1,-21,3
202110,QAT,3,3,-2,1
202110,QAT,1,5,-1.2,4
202110,RUS,4,4,-360.40000000000000,63
202110,RUS,4,1,-124,29
202110,RUS,3,2,-98.5,16
202110,RUS,4,5,-145,29
202110,RUS,3,5,-8,2
202110,RUS,3,4,-22,5
202110,RUS,3,3,-109,23
202110,RUS,4,2,-45,9
202110,RUS,3,1,-372.00000000000000,72
202110,RUS,4,3,-1022.3000000000000,112
202110,RWA,4,5,-45,9
202110,SAU,4,4,-30,6
202110,SDN,4,3,-9,1
202110,SGP,3,1,-5,1
202110,SGP,4,4,-55,11
202110,SGP,4,5,-10,2
202110,SGP,4,3,-48,5
202110,SLV,4,4,-9,1
202110,SLV,4,5,-10,2
202110,SOM,3,4,-5,1
202110,SOM,4,4,-150,30
202110,SOM,3,2,-6.5,1
202110,SOM,4,3,-50,5
202110,SRB,3,2,-13,2
202110,SRB,4,3,-40,4
202110,SVK,3,2,-13,2
202110,SWE,3,5,-12,3
202110,SWE,4,4,-18,2
202110,SWE,4,5,-35,7
202110,SWE,4,3,-20,2
202110,SYR,4,3,-10,1
202110,TCD,4,3,-70,7
202110,TCD,4,4,-19,2
202110,THA,3,1,-10,2
202110,THA,4,3,-68.5,7
202110,THA,3,3,-7,1
202110,THA,3,2,-247,38
202110,THA,4,5,-20,4
202110,THA,4,4,-47,7
202110,THA,4,1,-20,5
202110,TJK,4,4,-14.4,2
202110,TJK,4,3,-119.60000000000000,13
202110,TKM,4,2,-10,2
202110,TUR,3,2,-19.5,3
202110,TUR,3,3,-8,4
202110,TUR,4,3,-30,3
202110,UGA,4,3,-20,2
202110,UGA,4,4,-10,2
202110,UKR,4,4,-14.4,2
202110,UKR,3,2,-13,2
202110,USA,4,3,-4973.1,505
202110,USA,4,1,-875,170
202110,USA,1,3,-1.5,5
202110,USA,3,5,-6,3
202110,USA,3,3,-605,105
202110,USA,1,2,-0.3,1
202110,USA,4,5,-1012.6000000000000,179
202110,USA,3,2,-926.5,153
202110,USA,3,1,-133,25
202110,USA,3,4,-216,69
202110,USA,4,4,-1503.0000000000000,242
202110,USA,4,2,-130,26
202110,VEN,4,1,-24,3
202110,VNM,4,3,-289.5,29
202110,VNM,3,3,-64,12
202110,VNM,3,4,-10,5
202110,VNM,4,1,-15,3
202110,VNM,4,4,-20,4
202110,VNM,3,2,-6.5,1
202110,VUT,4,4,-10,2
202110,YEM,1,3,-1.2,4
202110,YEM,4,4,-30,3
202110,ZAF,4,4,-39,6
202110,ZMB,3,2,-13,2
202110,ZWE,1,5,-1.5,5
202110,ZWE,4,4,-29,4
202110,ZWE,4,1,-8,1
202110,ZWE,3,2,-32,8
202110,ZWE,3,1,-5.8,1
202110,ZWE,3,5,-12,3
202111,AFG,4,5,-20,4
202111,AFG,3,4,-20,4
202111,AFG,3,2,-26,4
202111,AFG,4,1,-100,21
202111,AFG,4,3,-289.5,30
202111,AFG,1,5,-1.2,4
202111,AFG,3,3,-7,1
202111,AFG,2,5,-2,1
202111,AFG,3,1,-240,48
202111,AGO,3,3,-35,5
202111,ARE,3,3,-21,3
202111,ARE,3,5,-8,2
202111,ARE,3,2,-19.5,3
202111,ARE,4,3,-30,3
202111,ARG,3,2,-13,2
202111,ARG,4,1,-8,2
202111,ARG,4,5,-10,2
202111,AUS,3,2,-21,4
202111,AUS,4,5,-340,68
202111,AUS,2,3,-8,4
202111,AUS,4,2,-20,4
202111,AUS,3,1,-10,2
202111,AUS,3,3,-88,14
202111,AUS,3,4,-10,5
202111,AUS,4,1,-281,42
202111,AUS,4,4,-68.8,12
202111,AUS,3,5,-20,5
202111,AUS,4,3,-558.5,59
202111,AUT,4,4,-5,1
202111,AUT,4,1,-22,3
202111,BEL,4,3,-10,1
202111,BEL,4,4,-90,18
202111,BEL,3,4,-10,2
202111,BEL,4,1,-29,6
202111,BGD,4,5,-10,2
202111,BGD,4,3,-20,2
202111,BGD,3,2,-13,2
202111,BGD,4,4,-10,2
202111,BGD,3,1,-10,2
202111,BGR,4,3,-10,1
202111,BLR,4,4,-15,3
202111,BLR,3,1,-5.8,1
202111,BRA,4,4,-10,2
202111,BRA,4,5,-130,26
202111,BRA,4,3,-40,4
202111,BRA,3,1,-55,11
202111,BRA,3,5,-8,2
202111,BRA,4,1,-23,3
202111,BRN,2,5,-4,2
202111,BRN,4,4,-12.2,2
202111,BRN,4,1,-12,3
202111,BRN,3,4,-60,12
202111,BRN,4,3,-351.2,37
202111,BRN,3,2,-13,2
202111,BWA,4,2,-15,3
202111,CAN,4,3,-169,17
202111,CAN,4,1,-146,22
202111,CAN,2,5,-6,3
202111,CAN,4,5,-100,20
202111,CAN,4,4,-346.6,66
202111,CHE,4,5,-5,1
202111,CHE,4,3,-20,2
202111,CHE,3,2,-19.5,3
202111,CHE,4,1,-64,9
202111,CHE,1,5,-0.3,1
202111,CHE,4,4,-33,5
202111,CHL,4,4,-10,2
202111,CHL,4,5,-5,1
202111,CHL,4,3,-30,3
202111,CMR,4,4,-20,2
202111,COD,4,3,-79,8
202111,COD,4,1,-4,1
202111,COD,1,5,-0.6,2
202111,COD,4,4,-290,34
202111,COG,4,4,-81,9
202111,COG,4,3,-57,6
202111,CUB,3,2,-6.5,1
202111,CUB,4,3,-70,7
202111,CYM,4,4,-5,1
202111,CZE,3,4,-4,2
202111,CZE,3,2,-13,2
202111,DEU,4,1,-128,18
202111,DEU,4,5,-10,2
202111,DEU,4,3,-131.6,14
202111,DEU,1,5,-0.9000000000000000,3
202111,DEU,3,4,-10,2
202111,DEU,3,5,-25,5
202111,DEU,3,2,-6.5,1
202111,DEU,4,4,-31.6,5
202111,DEU,3,3,-4,2
202111,DNK,4,1,-21,3
202111,EGY,4,5,-15,3
202111,EGY,4,4,-25,4
202111,EGY,4,3,-40,4
202111,ESP,4,1,-14,2
202111,EST,4,5,-5,1
202111,ETH,4,3,-90,9
202111,FRA,4,3,-97,10
202111,FRA,4,4,-64.4,12
202111,FRA,4,1,-132,21
202111,FRA,3,4,-12,3
202111,FRA,3,3,-6,3
202111,FRA,3,2,-32.5,5
202111,FRA,4,5,-5,1
202111,GBR,4,5,-85,17
202111,GBR,4,4,-140,25
202111,GBR,3,2,-156,29
202111,GBR,3,1,-120,24
202111,GBR,3,4,-17,4
202111,GBR,1,2,-0.9000000000000000,3
202111,GBR,4,1,-272,40
202111,GBR,3,3,-63,9
202111,GBR,4,3,-576.3,59
202111,GBR,4,2,-10,2
202111,GHA,4,4,-70,14
202111,GIN,4,5,-10,2
202111,GIN,4,3,-10,1
202111,GRC,3,2,-13,2
202111,GUY,4,3,-10,1
202111,HUN,3,2,-45.5,7
202111,IDN,4,4,-45,9
202111,IDN,3,2,-13,2
202111,IDN,4,1,-4,1
202111,IDN,3,5,-5,1
202111,IDN,3,3,-21,3
202111,IDN,4,5,-10,2
202111,IND,4,3,-334,34
202111,IND,4,5,-65,13
202111,IND,4,4,-46,7
202111,IND,1,5,-0.3,1
202111,IND,3,2,-32.5,5
202111,IND,3,1,-50,10
202111,IND,4,1,-32,7
202111,IND,3,3,-7,1
202111,IRL,4,3,-30,3
202111,IRL,3,2,-13,2
202111,IRN,4,5,-20,4
202111,IRN,3,1,-23.2,4
202111,IRN,1,5,-0.9000000000000000,3
202111,IRN,4,3,-67,7
202111,IRN,3,2,-19.5,3
202111,IRN,4,1,-185,25
202111,IRN,3,4,-17,4
202111,IRN,4,4,-81.6,15
202111,ISR,4,1,-24,4
202111,ISR,4,3,-10,1
202111,ISR,3,2,-32.5,5
202111,ISR,4,5,-25,5
202111,ITA,4,3,-76,8
202111,ITA,3,2,-6.5,1
202111,ITA,4,4,-5,1
202111,ITA,4,5,-15,3
202111,ITA,4,1,-24,3
202111,ITA,4,2,-20,4
202111,ITA,3,4,-47,13
202111,ITA,3,1,-15,3
202111,JAM,4,3,-9.5,1
202111,JOR,3,4,-10,2
202111,JPN,4,5,-45,9
202111,JPN,1,2,-0.3,1
202111,JPN,4,4,-311.80000000000000,49
202111,JPN,3,3,-35,5
202111,JPN,3,4,-20,10
202111,JPN,3,1,-49,9
202111,JPN,4,3,-425.4,45
202111,JPN,3,2,-58.5,9
202111,JPN,4,1,-306,43
202111,KAZ,4,5,-20,4
202111,KAZ,4,1,-10,2
202111,KAZ,4,3,-9.5,1
202111,KEN,3,3,-42,6
202111,KEN,4,3,-20,2
202111,KGZ,4,4,-48,6
202111,KGZ,4,3,-77,8
202111,KHM,4,3,-69.5,7
202111,KHM,3,3,-21,3
202111,KHM,3,4,-2,1
202111,KHM,4,1,-16,2
202111,KHM,4,4,-45,9
202111,KOR,3,2,-13,2
202111,KOR,4,5,-20,4
202111,KOR,4,3,-255.7,26
202111,KOR,4,4,-39.4,7
202111,KOR,4,1,-34,6
202111,LAO,4,3,-68.5,7
202111,LBR,4,1,-8,2
202111,LKA,4,4,-15,3
202111,LKA,4,1,-108,24
202111,LKA,4,3,-177,18
202111,LKA,3,4,-16,8
202111,LKA,3,3,-35,5
202111,LKA,4,5,-65,13
202111,LKA,3,2,-26,4
202111,LTU,4,3,-60,6
202111,LTU,4,5,-10,2
202111,LTU,4,1,-283,70
202111,LTU,4,4,-5,1
202111,LTU,1,3,-0.3,1
202111,LTU,3,2,-45.5,7
202111,LTU,3,3,-28,4
202111,LTU,3,4,-68,16
202111,MAC,4,4,-25,5
202111,MAR,4,4,-15,3
202111,MAR,4,3,-10,1
202111,MEX,4,5,-5,1
202111,MEX,4,3,-10,1
202111,MEX,4,4,-49,9
202111,MLI,4,4,-118,14
202111,MLI,4,3,-10,1
202111,MMR,3,3,-21,3
202111,MMR,4,3,-134,14
202111,MMR,3,1,-5,1
202111,MMR,4,5,-10,2
202111,MMR,4,4,-45,9
202111,MMR,4,1,-14,2
202111,MNG,4,4,-10,2
202111,MNG,4,3,-28.5,3
202111,MNG,4,5,-5,1
202111,MNG,4,1,-4,1
202111,MOZ,4,4,-15,3
202111,MUS,4,5,-10,2
202111,MWI,4,5,-20,4
202111,MWI,4,3,-9,1
202111,MYS,3,2,-6.5,1
202111,MYS,4,3,-50,5
202111,MYS,4,5,-48.4,8
202111,MYS,4,1,-14,3
202111,MYS,4,4,-30,6
202111,NER,4,4,-27,3
202111,NGA,3,3,-7,1
202111,NGA,4,4,-5,1
202111,NGA,4,1,-14,2
202111,NLD,4,1,-4,1
202111,NLD,4,3,-29.5,3
202111,NOR,4,1,-12,3
202111,NOR,3,2,-6.5,1
202111,NPL,4,5,-10,2
202111,NPL,4,3,-290,29
202111,NZL,3,1,-10,2
202111,NZL,3,3,-42,6
202111,NZL,4,4,-10,1
202111,NZL,3,4,-10,2
202111,NZL,3,2,-19.5,3
202111,PAK,4,3,-479.0000000000000,51
202111,PAK,4,1,-248,61
202111,PAK,4,5,-100,20
202111,PAK,3,1,-235,47
202111,PAK,3,3,-49,7
202111,PAK,4,4,-69.4,9
202111,PAK,3,4,-28,14
