MonthYear,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,RecordCount
201112,CAN,3,2,-19.5,3
201112,CAN,4,4,-104,16
201112,CAN,4,3,-80,8
201112,CAN,4,1,-88,16
201112,CAN,3,4,-2,1
201112,CHE,3,1,-10,2
201112,CHE,4,4,-105.5,13
201112,CHE,3,2,-13,2
201112,CHE,4,5,-20,4
201112,CHE,3,5,-8,2
201112,CHE,4,3,-98,10
201112,COD,4,4,-5,1
201112,COG,4,5,-75,15
201112,COG,4,4,-15,3
201112,CUB,4,3,-120,12
201112,CYM,4,4,-20,4
201112,CZE,4,4,-20,4
201112,DEU,4,4,-55,10
201112,DEU,3,4,-24,12
201112,DEU,4,1,-14,2
201112,DEU,3,3,-21,3
201112,DEU,4,3,-58,6
201112,EGY,4,3,-20,2
201112,EGY,3,4,-5,1
201112,ESP,4,5,-56,7
201112,ESP,4,3,-9.5,1
201112,ETH,4,1,-35,5
201112,FIN,4,5,-36.8,4
201112,FJI,4,4,-5,1
201112,FRA,3,2,-19.5,3
201112,FRA,4,1,-16,4
201112,FRA,3,4,-5,1
201112,FRA,4,4,-270,54
201112,FRA,4,5,-10,2
201112,FRA,4,3,-49.5,5
201112,GBR,4,3,-123,13
201112,GBR,3,2,-6.5,1
201112,GBR,4,5,-18.4,2
201112,GBR,4,1,-8,1
201112,GBR,4,4,-150,20
201112,GBR,3,4,-14,4
201112,GHA,4,4,-20,4
201112,GHA,4,3,-10,1
201112,GNB,4,3,-60,6
201112,GRC,3,2,-6.5,1
201112,GRC,4,4,-28,4
201112,GRC,4,3,-30,3
201112,GRC,3,4,-4,2
201112,IDN,3,3,-14,2
201112,IDN,4,4,-43.8,7
201112,IDN,4,5,-5,1
201112,IDN,4,3,-9.5,1
201112,IDN,3,4,-6,3
201112,IND,4,3,-30,3
201112,IND,3,5,-4,2
201112,IND,3,1,-15,3
201112,IND,3,2,-19.5,3
201112,IND,1,5,-0.3,1
201112,IND,3,4,-5,1
201112,IND,4,5,-28.4,4
201112,IND,4,4,-60,12
201112,IRN,4,1,-103,16
201112,IRN,3,4,-32,7
201112,IRN,3,2,-19.5,3
201112,IRN,3,3,-63,9
201112,IRN,4,4,-26.2,4
201112,IRN,2,5,-2,1
201112,IRN,4,5,-30,6
201112,IRN,4,3,-71.6,8
201112,IRQ,4,3,-80,8
201112,IRQ,4,5,-5,1
201112,IRQ,4,4,-55,7
201112,ISR,4,4,-23,3
201112,ISR,3,2,-36,6
201112,ITA,4,5,-5,1
201112,ITA,4,1,-12,3
201112,ITA,4,3,-10,1
201112,ITA,4,4,-80,16
201112,ITA,3,2,-13,2
201112,JAM,4,3,-10,1
201112,JAM,4,4,-5,1
201112,JPN,4,1,-453,68
201112,JPN,4,5,-86.8,14
201112,JPN,4,4,-303,55
201112,JPN,4,3,-303.9,31
201112,JPN,3,5,-12,3
201112,JPN,3,2,-45.5,7
201112,JPN,3,4,-31,11
201112,KAZ,3,2,-65,13
201112,KAZ,4,3,-9.5,1
201112,KEN,4,4,-10,2
201112,KEN,4,1,-16,4
201112,KEN,4,3,-10,1
201112,KGZ,3,3,-21,3
201112,KHM,4,3,-20,2
201112,KOR,4,1,-43,10
201112,KOR,3,2,-58.5,9
201112,KOR,4,4,-1257.5,155
201112,KOR,3,3,-4,2
201112,KOR,4,3,-1825.7,186
201112,KOR,4,5,-61.8,9
201112,KOR,3,1,-21.6,4
201112,KOR,3,4,-18,9
201112,KOR,3,5,-12,6
201112,KWT,4,5,-5,1
201112,LAO,4,3,-20,2
201112,LAO,4,4,-10,2
201112,LBN,4,4,-9.5,1
201112,LBR,4,4,-10,2
201112,LKA,2,3,-4,2
201112,LKA,4,1,-4,1
201112,LKA,4,5,-10,2
201112,LKA,3,4,-20,4
201112,LKA,4,4,-15,3
201112,LKA,4,3,-20,2
201112,MEX,4,5,-18.4,2
201112,MEX,4,4,-10,2
201112,MMR,3,1,-30,6
201112,MMR,4,4,-42,6
201112,MMR,3,4,-54,12
201112,MMR,3,5,-4,1
201112,MMR,4,2,-10,2
201112,MMR,4,3,-339.5,34
201112,MMR,3,2,-65,10
201112,MMR,4,5,-15,3
201112,MMR,1,5,-2.7,9
201112,MMR,1,2,-0.6,2
201112,MYS,4,1,-8,2
201112,MYS,3,2,-13,2
201112,MYS,3,4,-8,4
201112,MYS,4,5,-15,3
201112,MYS,4,4,-119.5,22
201112,MYS,4,3,-10,1
201112,NAM,4,3,-50.4,7
201112,NGA,4,3,-110,11
201112,NGA,3,3,-7,1
201112,NGA,4,4,-10,2
201112,NLD,4,5,-5,1
201112,NLD,3,4,-5,1
201112,NLD,4,3,-20,2
201112,NLD,4,4,-15,3
201112,NOR,3,3,-14,2
201112,NPL,4,5,-15,3
201112,NPL,3,4,-8,4
201112,NPL,3,3,-7,1
201112,NPL,4,1,-211,46
201112,NPL,4,4,-10,2
201112,NPL,3,1,-30,6
201112,NPL,4,3,-63.2,8
201112,NZL,4,1,-25,5
201112,NZL,4,4,-25,5
201112,OMN,4,4,-5,1
201112,OMN,3,2,-13,2
201112,OMN,3,4,-10,2
201112,OMN,4,3,-46.2,5
201112,PAK,3,2,-26,4
201112,PAK,3,3,-21,3
201112,PAK,4,3,-70,7
201112,PAK,4,5,-10,2
201112,PAK,4,1,-8,1
201112,PAK,4,4,-29.4,5
201112,PER,3,2,-13,2
201112,PHL,4,1,-48,12
201112,PHL,3,3,-24,12
201112,PHL,3,2,-45.5,7
201112,PHL,1,5,-0.6,2
201112,PHL,3,4,-15,6
201112,PHL,4,4,-1680,263
201112,PHL,4,5,-41.8,5
201112,PHL,4,3,-190,19
201112,POL,4,3,-20,2
201112,PRK,3,1,-30,6
201112,PRK,3,2,-26,4
201112,PRK,3,3,-35,5
201112,PRK,4,3,-629.4,72
201112,PRK,4,1,-88,16
201112,PRK,4,4,-66.6,12
201112,PRK,4,5,-103.4,19
201112,PRT,4,4,-10,2
201112,QAT,4,1,-7,1
201112,RUS,3,2,-47.5,7
201112,RUS,4,4,-100,20
201112,RUS,4,5,-14.2,2
201112,RUS,1,3,-0.6,2
201112,RUS,4,1,-364,52
201112,RUS,4,3,-197.5,20
201112,RUS,3,3,-14,2
201112,SAU,4,5,-5,1
201112,SDN,3,1,-25,5
201112,SDN,4,3,-196,20
201112,SEN,4,3,-60,6
201112,SGP,4,3,-80,8
201112,SGP,3,2,-39,6
201112,SGP,4,4,-25,5
201112,SLE,4,5,-18.4,2
201112,SWE,4,3,-20,2
201112,SYR,4,3,-10,1
201112,SYR,4,4,-10,2
201112,SYR,4,1,-48,8
201112,SYR,3,1,-10,2
201112,SYR,3,4,-30,6
201112,SYR,4,2,-10,2
201112,SYR,1,3,-0.6,2
201112,SYR,3,2,-52,8
201112,THA,3,4,-5,1
201112,THA,4,3,-183.9,19
201112,THA,4,1,-7,1
201112,THA,4,2,-10,2
201112,THA,4,4,-44.5,8
201112,TJK,4,4,-5,1
201112,TKM,4,4,-10,2
201112,TKM,3,2,-13,2
201112,TTO,4,4,-5,1
201112,TUN,3,3,-77,11
201112,TUR,4,3,-40,4
201112,UKR,1,5,-0.6,2
201112,UKR,4,3,-27.2,3
201112,UKR,4,4,-10,1
201112,USA,3,4,-180,78
201112,USA,1,5,-3.6,12
201112,USA,4,1,-686,116
201112,USA,3,1,-42.4,8
201112,USA,3,5,-41,9
201112,USA,4,4,-862.8,161
201112,USA,4,5,-216.2,34
201112,USA,3,3,-23,4
201112,USA,4,2,-120,24
201112,USA,4,3,-1680.4,171
201112,USA,3,2,-229,36
201112,VNM,3,3,-10,5
201112,VNM,4,3,-218.3,23
201112,VNM,4,4,-101,17
201112,VNM,4,5,-48.4,8
201112,VNM,3,2,-39,6
201112,YEM,4,3,-20,2
201112,YEM,3,2,-6.5,1
201112,ZAF,3,3,-2,1
201112,ZAF,4,4,-195,29
201112,ZMB,3,4,-4,2
201112,ZMB,4,3,-59,6
201112,ZMB,4,4,-35,5
201201,AFG,3,3,-21,3
201201,AFG,4,4,-57.5,7
201201,AFG,4,3,-340,34
201201,ARE,4,3,-80,8
201201,ARE,3,4,-5,1
201201,ARE,4,1,-12,3
201201,ARG,4,5,-5,1
201201,ARG,4,3,-80,8
201201,AUS,4,3,-250.4,26
201201,AUS,3,1,-15,3
201201,AUS,3,2,-73.5,11
201201,AUS,3,3,-14,2
201201,AUS,4,5,-56,7
201201,AUT,4,4,-5,1
201201,AZE,4,5,-5,1
201201,BEL,3,3,-14,2
201201,BGD,4,4,-5,1
201201,BGD,3,2,-6.5,1
201201,BGD,4,3,-20,2
201201,BHR,3,4,-2,1
201201,BHR,4,3,-30,3
201201,BMU,4,3,-10,1
201201,BRA,4,3,-9.5,1
201201,BRA,4,5,-10,2
201201,BRA,3,4,-12,6
201201,BRN,4,4,-26.6,4
201201,BRN,4,3,-60,6
201201,CAN,4,3,-185,19
201201,CAN,3,1,-10,2
201201,CAN,4,1,-50,11
201201,CAN,3,4,-4,2
201201,CAN,4,4,-64,12
201201,CAN,4,5,-15,3
201201,CHE,4,5,-5,1
201201,CHE,4,2,-5,1
201201,CHL,3,2,-6.5,1
201201,CHL,4,3,-60,6
201201,COD,4,4,-72,8
201201,CYM,4,3,-50,5
201201,CYM,4,4,-9.5,1
201201,CZE,4,3,-30,3
201201,CZE,4,4,-14,2
201201,DEU,1,2,-0.3,1
201201,DEU,3,4,-4,2
201201,DEU,4,3,-120,13
201201,DEU,3,1,-30,6
201201,DEU,4,4,-40,7
201201,DEU,4,5,-80,16
201201,DEU,4,1,-159,23
201201,DJI,4,4,-7.2,1
201201,EGY,4,3,-49,5
201201,EGY,4,4,-413,49
201201,EGY,4,5,-10,2
201201,EGY,1,5,-0.6,2
201201,EGY,3,5,-45,9
201201,ESP,4,3,-50,5
201201,ESP,4,4,-9,1
201201,ETH,4,3,-20,2
201201,FIN,4,1,-24,3
201201,FIN,4,4,-7.2,1
201201,FRA,3,3,-21,3
201201,FRA,4,1,-172,25
201201,FRA,4,3,-170,17
201201,FRA,4,4,-206.1,39
201201,FRA,3,2,-6.5,1
201201,FSM,4,3,-28,3
201201,FSM,4,4,-5,1
201201,GAB,3,2,-4,1
201201,GBR,4,4,-34,5
201201,GBR,4,3,-229,23
201201,GBR,4,1,-175,25
201201,GBR,3,4,-20,10
201201,GBR,3,2,-104,16
201201,GHA,4,4,-25,5
201201,GHA,3,2,-19.5,3
201201,GHA,4,5,-18.4,2
201201,GIN,4,1,-8,1
201201,GRC,4,4,-15,3
201201,GUY,4,4,-5,1
201201,HKG,4,4,-20,2
201201,HKG,4,3,-28.5,3
201201,HUN,4,3,-10,1
201201,IDN,4,4,-15,3
201201,IDN,4,5,-35,7
201201,IND,4,5,-30,6
201201,IND,3,2,-14,2
201201,IND,3,1,-15,3
201201,IND,4,3,-46.2,5
201201,IND,4,1,-7,1
201201,IND,4,4,-55,11
201201,IRL,4,4,-10,2
201201,IRN,3,4,-14,7
201201,IRN,4,1,-506,65
201201,IRN,4,4,-15,3
201201,IRN,3,3,-35,5
201201,IRN,3,2,-4,1
201201,IRN,4,5,-70,14
201201,IRN,3,1,-132.8,24
201201,IRN,4,3,-57.8,7
201201,IRQ,4,3,-70,7
201201,IRQ,4,4,-49,8
201201,IRQ,4,1,-8,1
201201,ISR,3,2,-253.5,39
201201,ISR,4,3,-290,29
201201,ISR,4,4,-10,2
201201,ITA,4,5,-25,5
201201,ITA,3,2,-195,30
201201,ITA,4,4,-60,12
201201,ITA,4,3,-398,40
201201,JOR,3,4,-5,1
201201,JOR,4,4,-5,1
201201,JPN,3,1,-15.8,3
201201,JPN,3,2,-136.5,21
201201,JPN,3,4,-87,42
201201,JPN,4,4,-178.5,31
201201,JPN,3,3,-47,11
201201,JPN,4,5,-43.4,7
201201,JPN,4,3,-726.2,75
201201,JPN,4,1,-162,24
201201,JPN,3,5,-4,1
201201,KAZ,4,4,-15,3
201201,KAZ,3,2,-13,2
201201,KEN,4,4,-21.6,3
201201,KEN,4,3,-40,4
201201,KGZ,4,3,-7.2,1
201201,KGZ,4,4,-40,8
201201,KHM,4,1,-20,4
201201,KHM,4,4,-29,5
201201,KHM,4,3,-20,2
201201,KOR,3,4,-4,2
201201,KOR,4,4,-120,24
201201,KOR,4,5,-19.2,3
201201,KOR,3,3,-14,2
201201,KOR,4,3,-388.5,39
201201,KOR,4,1,-13,3
201201,KWT,4,3,-40,4
201201,KWT,3,2,-6.5,1
201201,LAO,4,3,-50,5
201201,LKA,4,4,-10,2
201201,LTU,4,3,-20,2
201201,MEX,4,3,-19.5,2
201201,MEX,4,4,-32,4
201201,MEX,3,4,-4,2
201201,MLI,4,3,-30,3
201201,MMR,4,1,-4,1
201201,MMR,3,3,-5,1
201201,MMR,4,4,-99,13
201201,MMR,4,5,-10,2
201201,MMR,3,1,-5,1
201201,MMR,4,3,-398.5,40
201201,MMR,3,4,-5,1
201201,MWI,4,1,-8,2
201201,MYS,3,2,-13,2
201201,MYS,3,3,-7,1
201201,MYS,4,5,-9.2,1
201201,MYS,3,4,-14,7
201201,MYS,4,4,-95,16
201201,MYS,4,3,-159,16
201201,MYS,4,1,-4,1
201201,NAM,3,4,-4,2
201201,NGA,4,4,-100,20
201201,NGA,4,3,-44.4,5
201201,NGA,3,3,-14,2
201201,NLD,3,4,-7,2
201201,NLD,4,1,-4,1
201201,NLD,4,3,-30,3
201201,NLD,4,5,-55,11
201201,NOR,4,4,-10,2
201201,NOR,3,2,-13,2
201201,NOR,4,1,-20,5
201201,NOR,3,3,-23,4
201201,NPL,3,2,-45.5,7
201201,NPL,4,3,-39,4
201201,NPL,4,1,-48,9
201201,NPL,4,2,-10,2
201201,NPL,4,4,-44,8
201201,NZL,4,5,-10,2
201201,NZL,3,2,-6.5,1
201201,NZL,4,4,-5,1
201201,NZL,4,3,-9.5,1
201201,NZL,4,1,-10,2
201201,OMN,4,3,-20,2
201201,OMN,4,1,-4,1
201201,OMN,3,2,-6.5,1
201201,PAK,4,4,-36.6,5
201201,PAK,4,5,-20,4
201201,PAK,3,3,-21,3
201201,PAK,4,1,-8,2
201201,PAK,3,4,-4,2
201201,PAK,3,5,-20,4
201201,PAK,4,3,-117.3,13
201201,PAK,1,2,-0.3,1
201201,PAK,3,2,-13,2
201201,PER,4,3,-30,3
201201,PHL,4,5,-15,3
201201,PHL,4,4,-186.4,31
201201,PHL,3,1,-46.4,8
201201,PHL,3,4,-30,15
201201,PHL,4,3,-259.6,27
201201,PHL,3,2,-117,18
201201,PHL,4,1,-28,6
201201,POL,4,1,-4,1
201201,POL,4,4,-7.2,1
201201,PRK,4,1,-80,11
201201,PRK,4,2,-5,1
201201,PRK,2,5,-6,3
201201,PRK,4,4,-10,1
201201,PRK,3,4,-4,2
201201,PRK,4,3,-87.5,9
201201,PRK,4,5,-14.2,2
201201,PRT,4,3,-9.5,1
201201,RUS,4,5,-20,4
201201,RUS,4,1,-286,45
201201,RUS,3,1,-23.2,4
201201,RUS,4,3,-224,23
201201,RWA,4,4,-10,2
201201,SAU,4,1,-24,6
201201,SDN,1,5,-4.5,15
201201,SDN,4,4,-1412,196
201201,SDN,4,1,-16,2
201201,SDN,3,2,-39,6
201201,SDN,3,4,-12,6
201201,SDN,4,3,-561,59
201201,SDN,3,5,-55,11
201201,SEN,4,1,-8,2
201201,SEN,4,3,-27,3
201201,SGP,4,4,-49,9
201201,SGP,3,3,-14,2
201201,SGP,3,2,-6.5,1
201201,SGP,3,4,-6,3
201201,SGP,4,5,-10,2
201201,SGP,4,1,-16,3
201201,SGP,4,3,-43.9,5
201201,SWE,4,4,-7.2,1
201201,SYR,2,3,-4,2
201201,SYR,3,2,-6.5,1
201201,SYR,3,3,-21,3
201201,SYR,3,4,-78,39
201201,SYR,4,1,-88,13
201201,SYR,4,3,-20,2
201201,SYR,4,4,-18,2
201201,TCD,4,1,-8,2
201201,THA,4,3,-246.2,25
201201,THA,4,1,-34,7
201201,THA,4,5,-42.6,6
201201,THA,3,5,-5,1
201201,THA,4,2,-20,4
201201,THA,3,4,-2,1
201201,THA,4,4,-59.5,7
201201,THA,3,2,-30,4
201201,TJK,4,3,-9,1
201201,TJK,4,4,-15,3
201201,TUN,3,2,-6.5,1
201201,TUR,4,4,-30,6
201201,TUR,3,2,-6.5,1
201201,TUR,4,1,-42,6
201201,UGA,4,4,-10,2
201201,USA,4,1,-794,112
201201,USA,3,1,-96.6,19
201201,USA,4,4,-1070.5,177
201201,USA,3,4,-248,82
201201,USA,1,5,-9,30
201201,USA,4,5,-235.4,37
201201,USA,4,2,-90,18
201201,USA,2,5,-4,2
201201,USA,3,5,-10,2
201201,USA,3,3,-71,13
201201,USA,4,3,-2279.5,232
201201,USA,3,2,-299.5,45
201201,VNM,4,5,-50,10
201201,VNM,3,4,-14,7
201201,VNM,4,4,-54,10
201201,VNM,3,2,-26,4
201201,VNM,4,3,-134.2,14
201201,YEM,3,4,-2,1
201201,YEM,4,1,-4,1
201201,YEM,4,4,-5,1
201201,YEM,3,2,-6.5,1
201201,YEM,4,3,-10,1
201201,ZAF,3,2,-6.5,1
201201,ZAF,4,4,-25,4
201201,ZAF,4,5,-9.2,1
201201,ZMB,3,1,-15,3
201201,ZMB,4,4,-15,3
201201,ZMB,4,1,-14,3
201201,ZMB,4,3,-60,6
201201,ZMB,3,2,-12,3
201201,ZWE,4,5,-15,3
201201,ZWE,4,4,-5,1
201201,ZWE,4,1,-40,6
201202,AFG,3,4,-16,8
201202,AFG,3,2,-52,8
201202,AFG,4,4,-29,3
201202,AFG,3,1,-5,1
201202,AFG,4,3,-110,11
201202,AGO,4,4,-9,1
201202,AGO,4,3,-18,2
201202,ARG,4,3,-10,1
201202,ARM,4,4,-5,1
201202,AUS,3,5,-2,1
201202,AUS,4,2,-10,2
201202,AUS,4,5,-30,6
201202,AUS,4,3,-58,6
201202,AUS,3,4,-4,2
201202,AUS,4,4,-117.2,23
201202,AUS,3,2,-31,5
201202,AUT,4,1,-4,1
201202,AUT,4,3,-10,1
201202,BEL,4,4,-10,2
201202,BEL,3,2,-6.5,1
201202,BEL,4,5,-5,1
201202,BGD,4,4,-5,1
201202,BGR,4,3,-70,7
201202,BHR,3,2,-6.5,1
201202,BOL,4,4,-5,1
201202,BRA,4,5,-20,4
201202,BRA,4,1,-14,2
201202,BRA,3,4,-52,26
201202,BRA,3,2,-26,4
201202,BRA,4,3,-20,2
201202,BRA,4,4,-30,4
201202,BRN,4,3,-38,4
201202,CAN,4,3,-266.5,27
201202,CAN,3,1,-20,4
201202,CAN,4,4,-205,41
201202,CAN,3,5,-2,1
201202,CAN,4,2,-10,2
201202,CAN,3,2,-58,9
201202,CAN,4,1,-198,35
201202,CHE,4,5,-10,2
201202,CHE,4,3,-9,1
201202,CHE,3,4,-10,5
201202,CHE,4,1,-4,1
201202,CHE,4,4,-27,3
201202,COG,4,5,-5,1
201202,COL,3,3,-6,3
201202,DEU,3,1,-10,2
201202,DEU,4,2,-10,2
201202,DEU,4,3,-100,10
201202,DEU,4,1,-274,40
201202,DEU,4,5,-5,1
201202,DEU,4,4,-40,8
201202,DEU,3,4,-2,1
201202,DEU,3,2,-84.5,13
201202,DNK,4,4,-5,1
201202,ECU,4,3,-105,11
201202,ECU,3,1,-15,3
201202,EGY,4,4,-252,36
201202,EGY,3,5,-275,55
201202,EGY,4,3,-79,8
201202,EGY,1,5,-3,10
201202,ESP,3,2,-26,4
201202,ESP,4,3,-96.7,10
201202,ESP,4,4,-5,1
201202,ESP,4,1,-4,1
201202,EST,4,4,-10,2
201202,FIN,4,3,-30,3
201202,FRA,4,5,-50.6,10
201202,FRA,3,3,-7,1
201202,FRA,4,4,-29,5
201202,FRA,3,4,-4,2
201202,FRA,3,1,-10,2
201202,FRA,4,1,-562,80
201202,FRA,3,2,-6.5,1
201202,FRA,4,2,-20,4
201202,FRA,4,3,-108.5,11
201202,GBR,3,4,-10,2
201202,GBR,3,2,-23.5,4
201202,GBR,4,5,-70,14
201202,GBR,4,1,-560,80
201202,GBR,3,3,-4,2
201202,GBR,4,3,-551,57
201202,GBR,4,4,-49,9
201202,GHA,3,2,-13,2
201202,GRC,3,1,-10,2
201202,GRC,4,4,-45,9
201202,GRC,3,2,-26,4
201202,GRC,4,1,-28,4
201202,IDN,4,3,-9.5,1
201202,IDN,4,2,-5,1
201202,IDN,3,4,-15,3
201202,IDN,4,5,-39.2,7
201202,IDN,4,1,-16,4
201202,IND,4,4,-32.2,6
201202,IND,4,3,-81.6,9
201202,IND,3,2,-112,18
201202,IND,3,3,-2,1
201202,IND,4,1,-4,1
201202,IRL,4,4,-5,1
201202,IRL,4,3,-20,2
201202,IRL,3,1,-23.2,4
201202,IRL,3,2,-58.5,9
201202,IRN,4,5,-25,5
201202,IRN,3,3,-70,10
201202,IRN,4,3,-129.2,15
201202,IRN,3,4,-14,7
201202,IRN,3,1,-57.4,11
201202,IRN,4,1,-286,42
201202,IRN,2,5,-2,1
201202,IRN,3,2,-26,4
201202,IRN,3,5,-4,1
201202,ISR,3,3,-7,1
201202,ISR,4,3,-50,5
201202,ISR,4,1,-4,1
201202,ISR,4,4,-57,9
201202,ISR,3,4,-5,1
201202,ITA,4,3,-40,4
201202,ITA,4,4,-25,4
201202,JAM,4,4,-10,1
201202,JOR,3,1,-29,5
201202,JOR,4,3,-10,1
201202,JOR,4,1,-16,2
201202,JPN,3,2,-314,48
201202,JPN,4,5,-33.4,5
201202,JPN,4,3,-431,44
201202,JPN,3,4,-65,25
201202,JPN,4,4,-95.5,15
201202,JPN,3,3,-53,9
201202,JPN,4,1,-234,49
201202,JPN,3,1,-39,7
201202,KAZ,4,1,-4,1
201202,KAZ,4,4,-20,4
201202,KEN,4,3,-20,2
201202,KEN,1,5,-0.6,2
201202,KGZ,4,3,-10,1
201202,KGZ,4,4,-20,2
201202,KHM,4,5,-5,1
201202,KOR,4,1,-16,4
201202,KOR,3,4,-8,4
201202,KOR,4,4,-248,45
201202,KOR,4,5,-60,12
201202,KOR,3,2,-352,54
201202,KOR,4,3,-301,32
201202,KWT,4,4,-10,2
201202,LAO,4,4,-5,1
201202,LAO,4,1,-15,3
201202,LBN,4,4,-67,8
201202,LBN,3,3,-4,2
201202,LBN,4,3,-157,16
201202,LBN,3,2,-45,6
201202,LKA,4,3,-19,2
201202,LKA,4,4,-10,2
201202,MAR,4,3,-90,9
201202,MEX,3,2,-6.5,1
201202,MEX,4,4,-10,2
201202,MMR,4,4,-5,1
201202,MMR,3,1,-20,4
201202,MMR,4,1,-20,3
201202,MMR,4,3,-118,12
201202,MMR,4,5,-10,2
201202,MNG,3,2,-19.5,3
201202,MYS,3,4,-2,1
201202,MYS,3,2,-71.5,11
201202,MYS,4,3,-10,1
201202,MYS,4,5,-5,1
201202,MYS,4,4,-15,3
201202,NGA,4,4,-30,5
201202,NGA,4,3,-10,1
201202,NLD,4,5,-32.6,4
201202,NLD,3,3,-21,3
201202,NLD,4,3,-95,10
201202,NLD,3,4,-8,4
201202,NLD,4,4,-15,3
201202,NLD,3,5,-2,1
201202,NLD,4,2,-10,2
201202,NOR,3,1,-15,3
201202,NOR,4,5,-20,4
201202,NOR,4,4,-5,1
201202,NOR,4,1,-56,8
201202,NPL,4,2,-5,1
201202,NPL,3,2,-48.5,8
201202,NPL,3,5,-20,4
201202,NPL,4,3,-57,6
201202,NPL,4,5,-51.8,7
201202,NPL,4,4,-15,3
201202,NPL,4,1,-16,4
201202,NZL,3,4,-4,2
201202,NZL,4,1,-30,4
201202,NZL,4,4,-10,2
201202,NZL,4,3,-29.5,3
201202,NZL,3,2,-17,3
201202,OMN,4,5,-5,1
201202,PAK,4,1,-8,2
201202,PAK,3,1,-10,2
201202,PAK,4,2,-10,2
201202,PAK,3,3,-11,3
201202,PAK,4,3,-707.6,73
201202,PAK,3,4,-18,9
201202,PAK,4,5,-5,1
201202,PAK,4,4,-54.6,8
201202,PER,3,2,-19.5,3
201202,PER,4,3,-10,1
201202,PHL,3,2,-6.5,1
201202,PHL,4,5,-97,11
201202,PHL,4,3,-340,36
201202,PHL,3,4,-27,9
201202,PHL,4,4,-127,23
201202,PHL,4,1,-39,8
201202,PHL,3,1,-11.6,2
201202,POL,4,3,-10,1
201202,POL,4,4,-15,3
201202,PRK,4,5,-5,1
201202,PRK,4,1,-258,40
201202,PRK,3,2,-107,23
201202,PRK,3,4,-2,1
201202,PRK,3,1,-10,2
201202,PRK,3,3,-7,1
201202,PRK,4,3,-133.2,14
201202,PRK,4,2,-10,2
201202,PRK,4,4,-893,165
201202,RUS,3,4,-8,4
201202,RUS,3,2,-211.5,31
201202,RUS,1,2,-2.1,7
201202,RUS,4,5,-65,13
201202,RUS,4,3,-671.4,71
201202,RUS,3,3,-50,12
201202,RUS,4,1,-1019,157
201202,RUS,3,5,-5,1
201202,RUS,3,1,-355,71
201202,RUS,4,4,-100.6,14
201202,SAU,4,1,-40,5
201202,SAU,4,3,-9.5,1
201202,SAU,3,3,-14,2
201202,SDN,4,3,-773.5,78
201202,SDN,4,4,-1039,139
201202,SDN,4,1,-26,4
201202,SDN,3,4,-12,6
201202,SDN,3,2,-65,10
201202,SEN,3,2,-6.5,1
201202,SEN,1,2,-0.3,1
201202,SGP,3,4,-12,6
201202,SGP,4,1,-5,1
201202,SGP,4,4,-45,9
201202,SGP,4,3,-90,9
201202,SLV,4,4,-18,2
201202,SOM,3,2,-15,2
201202,SWE,4,1,-4,1
201202,SYR,3,1,-348.2,65
201202,SYR,1,2,-9.9,33
201202,SYR,4,5,-55,11
201202,SYR,3,2,-352.5,55
201202,SYR,1,3,-2.1,7
201202,SYR,4,4,-92,13
201202,SYR,3,5,-16,4
201202,SYR,3,4,-124,53
201202,SYR,3,3,-137,37
201202,SYR,4,1,-544,90
201202,SYR,4,3,-645.5,66
201202,THA,4,4,-20,4
201202,THA,3,2,-13,2
201202,THA,4,3,-360,36
201202,THA,3,1,-10,2
201202,THA,4,2,-5,1
201202,THA,3,3,-7,1
201202,THA,3,4,-8,4
201202,THA,4,5,-10,2
201202,TUN,4,1,-40,10
201202,TUN,3,1,-280.8,56
201202,TUR,4,3,-54,6
201202,TUR,3,2,-112.5,17
201202,TUR,3,4,-10,5
201202,TUR,4,4,-30,6
201202,UGA,3,4,-10,5
201202,UKR,4,3,-29,3
201202,UKR,4,4,-5,1
201202,USA,3,3,-270,55
201202,USA,4,5,-353.6,64
201202,USA,4,4,-1558.4,272
201202,USA,3,2,-710,111
201202,USA,4,2,-220,44
201202,USA,3,1,-100.6,19
201202,USA,3,5,-6,2
201202,USA,2,5,-12,6
201202,USA,3,4,-213,75
201202,USA,4,3,-2871.7,292
201202,USA,1,5,-0.9,3
201202,USA,4,1,-1532,251
201202,UZB,4,4,-15,3
201202,VEN,4,3,-30,3
201202,VNM,4,4,-55,11
201202,VNM,3,3,-4,2
201202,VNM,3,2,-7.5,1
201202,VNM,4,1,-4,1
201202,VNM,4,3,-258,27
201202,VNM,4,5,-23.4,3
201202,YEM,4,4,-10,1
201202,YEM,3,2,-26,4
201202,YEM,4,3,-30,3
201202,YEM,1,2,-0.3,1
201202,ZAF,3,3,-4,2
201202,ZAF,4,4,-10,2
201202,ZAF,4,5,-5,1
201202,ZMB,3,2,-6.5,1
201202,ZMB,4,5,-9.2,1
201202,ZMB,4,4,-30,6
201202,ZMB,3,4,-8,4
201202,ZWE,4,1,-45,9
201202,ZWE,4,5,-5,1
201202,ZWE,4,3,-10,1
201202,ZWE,4,4,-35,7
201203,AFG,4,1,-7,1
201203,AFG,4,3,-230,23
201203,AFG,3,2,-13,2
201203,AGO,4,3,-40,4
201203,AGO,4,4,-29,5
201203,ARE,4,4,-20,4
201203,ARE,4,1,-8,2
201203,ATG,3,2,-19.5,3
201203,AUS,3,2,-100.5,17
