YEAR,Actor2CountryCode,QuadClass,GoldsteinScale,Record Count
2009,LBN,4,-128,17
2009,LBN,3,-132.70000000000002,49
2009,LBN,2,-6,3
2009,LBN,1,-3.5999999999999996,10
2009,LBR,1,-2,1
2009,LBR,4,-291,34
2009,LBR,3,-2,1
2009,LBR,2,0,0
2009,LKA,3,-393.59999999999997,108
2009,LKA,2,-38,19
2009,LKA,1,-20.299999999999994,39
2009,LKA,4,-891.2,106
2009,LTU,3,-6,3
2009,LTU,1,-2,1
2009,LTU,2,0,0
2009,LTU,4,0,0
2009,LUX,1,-2.4,6
2009,LUX,4,-19,2
2009,LUX,2,0,0
2009,LUX,3,0,0
2009,LVA,2,-2,1
2009,LVA,3,-8.8,2
2009,LVA,1,0,0
2009,LVA,4,0,0
2009,MAC,4,-168,30
2009,MAC,3,-127.4,30
2009,MAC,2,-14,7
2009,MAC,1,-2,5
2009,MAR,1,0,0
2009,MAR,2,0,0
2009,MAR,3,0,0
2009,MAR,4,0,0
2009,MDA,1,-2.9999999999999996,8
2009,MDA,3,-8,2
2009,MDA,2,0,0
2009,MDA,4,0,0
2009,MDG,4,-117,13
2009,MDG,3,-13,2
2009,MDG,1,0,0
2009,MDG,2,0,0
2009,MEX,1,-38.499999999999986,67
2009,MEX,3,-1521.7000000000005,529
2009,MEX,2,-28,14
2009,MEX,4,-2824.1,558
2009,MKD,1,0,0
2009,MKD,2,0,0
2009,MKD,3,0,0
2009,MKD,4,0,0
2009,MLI,4,-8,2
2009,MLI,3,-48.5,12
2009,MLI,1,0,0
2009,MLI,2,0,0
2009,MLT,4,-75,12
2009,MLT,1,-2.4,2
2009,MLT,3,-25.799999999999997,5
2009,MLT,2,-14,7
2009,MMR,1,-41.699999999999946,106
2009,MMR,2,-64,32
2009,MMR,4,-4571.699999999997,536
2009,MMR,3,-1265.9999999999998,342
2009,MNE,1,0,0
2009,MNE,2,0,0
2009,MNE,3,0,0
2009,MNE,4,0,0
2009,MNG,2,-16,8
2009,MNG,1,-2.8,7
2009,MNG,3,-218.60000000000002,75
2009,MNG,4,-382.99999999999994,51
2009,MOZ,4,-40,7
2009,MOZ,3,-15,3
2009,MOZ,1,0,0
2009,MOZ,2,0,0
2009,MUS,4,-20,2
2009,MUS,2,-2,1
2009,MUS,1,0,0
2009,MUS,3,0,0
2009,MWI,2,-2,1
2009,MWI,1,-2,5
2009,MWI,4,-134,23
2009,MWI,3,-12.5,3
2009,MYS,2,-72,36
2009,MYS,4,-1561.8000000000002,222
2009,MYS,3,-970.7999999999998,268
2009,MYS,1,-34.99999999999996,61
2009,NAM,4,-194.2,38
2009,NAM,1,-2.8,7
2009,NAM,3,-64,20
2009,NAM,2,-70,35
2009,NER,3,-4.4,1
2009,NER,1,-0.4,1
2009,NER,4,-4,1
2009,NER,2,0,0
2009,NGA,1,-6.300000000000002,16
2009,NGA,2,-28,14
2009,NGA,4,-552.8,83
2009,NGA,3,-309.30000000000007,90
2009,NIC,3,-36,13
2009,NIC,4,-8,2
2009,NIC,1,0,0
2009,NIC,2,0,0
2009,NLD,3,-443.79999999999984,110
2009,NLD,4,-713.9000000000001,99
2009,NLD,1,-9.500000000000002,16
2009,NLD,2,-10,5
2009,NOR,4,-59,10
2009,NOR,3,-90,28
2009,NOR,1,0,0
2009,NOR,2,0,0
2009,NPL,1,-27.199999999999985,52
2009,NPL,4,-2021.800000000001,309
2009,NPL,3,-2085.3000000000015,454
2009,NPL,2,-52,26
2009,NZL,3,-295.20000000000005,86
2009,NZL,2,-40,20
2009,NZL,1,-15.300000000000006,30
2009,NZL,4,-851.8000000000001,135
2009,OMN,3,-4,2
2009,OMN,4,-45,5
2009,OMN,1,0,0
2009,OMN,2,0,0
2009,PAK,1,-76.39999999999999,165
2009,PAK,2,-78,39
2009,PAK,4,-4585.599999999992,598
2009,PAK,3,-2086.8000000000025,588
2009,PAN,4,-24,3
2009,PAN,1,0,0
2009,PAN,2,0,0
2009,PAN,3,0,0
2009,PER,4,-136,20
2009,PER,2,-4,2
2009,PER,1,-2.4,6
2009,PER,3,-37,11
2009,PHL,3,-1392.2000000000007,387
2009,PHL,2,-56,28
2009,PHL,4,-4258.2999999999965,606
2009,PHL,1,-44.499999999999964,80
2009,PNG,3,-285.3,51
2009,PNG,4,-235.2,26
2009,PNG,1,-1.6,4
2009,PNG,2,-6,3
2009,POL,2,-10,5
2009,POL,3,-412.69999999999993,84
2009,POL,1,-5.199999999999999,11
2009,POL,4,-380.09999999999997,52
2009,PRK,2,-366,183
2009,PRK,4,-8017.399999999992,1116
2009,PRK,3,-4032.100000000008,1147
2009,PRK,1,-189.5000000000001,482
2009,PRT,4,-100,15
2009,PRT,3,-2,1
2009,PRT,2,-4,2
2009,PRT,1,0,0
2009,PRY,3,-4.4,1
2009,PRY,4,-5,1
2009,PRY,1,0,0
2009,PRY,2,0,0
2009,QAT,3,-35,13
2009,QAT,2,-8,4
2009,QAT,4,-30,5
2009,QAT,1,-2.8,7
2009,ROM,1,0,0
2009,ROM,2,0,0
2009,ROM,3,0,0
2009,ROM,4,0,0
2009,RUS,4,-6971.999999999993,925
2009,RUS,1,-145.10000000000016,349
2009,RUS,2,-318,159
2009,RUS,3,-5239.999999999999,1463
2009,RWA,4,-20,4
2009,RWA,3,-23,4
2009,RWA,1,0,0
2009,RWA,2,0,0
2009,SAU,2,-20,10
2009,SAU,4,-600.9,74
2009,SAU,1,-5.099999999999999,11
2009,SAU,3,-131.60000000000002,46
2009,SDN,1,-22.199999999999996,57
2009,SDN,3,-583.8,189
2009,SDN,2,-14,7
2009,SDN,4,-675.7,105
2009,SEN,4,-54,9
2009,SEN,2,-6,3
2009,SEN,3,-42.9,12
2009,SEN,1,0,0
2009,SGP,4,-846.8000000000002,118
2009,SGP,1,-17.100000000000005,41
2009,SGP,3,-290.20000000000005,86
2009,SGP,2,-16,8
2009,SLE,3,-6.5,1
2009,SLE,4,-64.2,8
2009,SLE,1,0,0
2009,SLE,2,0,0
2009,SLV,4,-23,3
2009,SLV,3,-16,5
2009,SLV,1,0,0
2009,SLV,2,0,0
2009,SOM,1,-1.1,3
2009,SOM,2,-8,4
2009,SOM,4,-1066.1,123
2009,SOM,3,-306.5999999999999,65
2009,SRB,3,-84,32
2009,SRB,2,-6,3
2009,SRB,4,-91,12
2009,SRB,1,0,0
2009,SUR,2,-2,1
2009,SUR,4,-14.4,2
2009,SUR,3,-32,16
2009,SUR,1,0,0
2009,SVK,3,-227,43
2009,SVK,1,-0.4,1
2009,SVK,4,-229.5,31
2009,SVK,2,-12,6
2009,SVN,1,0,0
2009,SVN,2,0,0
2009,SVN,3,0,0
2009,SVN,4,0,0
2009,SWE,1,-36.29999999999999,59
2009,SWE,2,-10,5
2009,SWE,3,-240.90000000000003,96
2009,SWE,4,-206.5,33
2009,SYR,1,-1.6,4
2009,SYR,3,-29.4,8
2009,SYR,4,-57,6
2009,SYR,2,0,0
2009,TCD,4,-13,3
2009,TCD,3,-21.5,4
2009,TCD,1,0,0
2009,TCD,2,0,0
2009,TGO,3,-10.5,3
2009,TGO,4,-130,28
2009,TGO,1,0,0
2009,TGO,2,0,0
2009,THA,2,-58,29
2009,THA,4,-1517.2000000000003,226
2009,THA,3,-537.7999999999998,137
2009,THA,1,-41.499999999999986,65
2009,TJK,2,-16,8
2009,TJK,1,-4.8,12
2009,TJK,3,-144,57
2009,TJK,4,-521.3,79
2009,TKM,4,-492.9,71
2009,TKM,3,-186.2,54
2009,TKM,1,-5.4,15
2009,TKM,2,-8,4
2009,TTO,4,-58.5,8
2009,TTO,3,-31,7
2009,TTO,1,0,0
2009,TTO,2,0,0
2009,TUN,4,-20,4
2009,TUN,1,0,0
2009,TUN,2,0,0
2009,TUN,3,0,0
2009,TUR,3,-1931.3000000000004,464
2009,TUR,2,-44,22
2009,TUR,1,-56.69999999999996,98
2009,TUR,4,-1413.8,173
2009,TZA,2,-2,1
2009,TZA,3,-34.4,10
2009,TZA,1,-11.200000000000001,8
2009,TZA,4,-89.2,10
2009,UGA,2,-2,1
2009,UGA,4,-125,25
2009,UGA,3,-59.8,12
2009,UGA,1,-2.8,3
2009,UKR,4,-244.5,32
2009,UKR,3,-143.8,37
2009,UKR,2,-8,4
2009,UKR,1,-1.2000000000000002,3
2009,URY,3,-13,5
2009,URY,1,-2.4,6
2009,URY,4,-15,3
2009,URY,2,0,0
2009,USA,2,-3162,1581
2009,USA,3,-32370.10000000008,10055
2009,USA,1,-1306.6999999999994,2540
2009,USA,4,-37250.100000000035,5406
2009,UZB,2,-8,4
2009,UZB,3,-227.4,72
2009,UZB,4,-524,81
2009,UZB,1,-4.3999999999999995,11
2009,VEN,4,-108.9,15
2009,VEN,2,-4,2
2009,VEN,3,-127.00000000000003,31
2009,VEN,1,-3.9999999999999996,10
2009,VNM,4,-3424.199999999996,470
2009,VNM,3,-1420,409
2009,VNM,2,-72,36
2009,VNM,1,-49.59999999999994,117
2009,VUT,1,-1.6,4
2009,VUT,2,0,0
2009,VUT,3,0,0
2009,VUT,4,0,0
2009,YEM,4,-649.2000000000002,76
2009,YEM,2,-24,12
2009,YEM,3,-57,20
2009,YEM,1,-0.8,2
2009,ZAF,2,-8,4
2009,ZAF,1,-5.2,16
2009,ZAF,4,-416.9,64
2009,ZAF,3,-192.90000000000003,56
2009,ZMB,1,-19.4,37
2009,ZMB,2,-20,10
2009,ZMB,4,-344.2,57
2009,ZMB,3,-293.1,91
2009,ZWE,1,-9.900000000000002,17
2009,ZWE,2,-10,5
2009,ZWE,3,-180.90000000000003,53
2009,ZWE,4,-451.5,72
2010,AFG,3,-427.6,113
2010,AFG,4,-1801.9000000000003,213
2010,AFG,1,-11.200000000000005,20
2010,AFG,2,-14,7
2010,AGO,2,-4,2
2010,AGO,3,-47,13
2010,AGO,1,-6.299999999999999,6
2010,AGO,4,-65,9
2010,ARE,2,-14,7
2010,ARE,1,-3.5999999999999996,9
2010,ARE,4,-348.5,52
2010,ARE,3,-116.4,34
2010,ARG,2,-22,11
2010,ARG,1,-5.500000000000001,10
2010,ARG,4,-579.4,90
2010,ARG,3,-202.3,56
2010,ARM,1,-6,3
2010,ARM,3,-39,9
2010,ARM,4,-92.2,14
2010,ARM,2,0,0
2010,ATG,4,-10,2
2010,ATG,1,0,0
2010,ATG,2,0,0
2010,ATG,3,0,0
2010,AUS,4,-6573.199999999997,1033
2010,AUS,1,-159.10000000000036,305
2010,AUS,2,-208,104
2010,AUS,3,-2812.6000000000054,799
2010,AUT,2,-22,11
2010,AUT,4,-131,24
2010,AUT,3,-99.4,24
2010,AUT,1,-0.8,2
2010,AZE,4,-230,30
2010,AZE,3,-30,8
2010,AZE,1,-1.2000000000000002,3
2010,AZE,2,0,0
2010,BEL,1,-8.900000000000002,25
2010,BEL,3,-305.00000000000006,85
2010,BEL,4,-208,36
2010,BEL,2,-22,11
2010,BGD,1,-9,20
2010,BGD,2,-6,3
2010,BGD,3,-179,52
2010,BGD,4,-338.9,41
2010,BGR,3,-30.5,11
2010,BGR,4,-19.5,3
2010,BGR,1,0,0
2010,BGR,2,0,0
2010,BHR,3,-2,1
2010,BHR,4,-128,16
2010,BHR,1,0,0
2010,BHR,2,0,0
2010,BIH,1,0,0
2010,BIH,2,0,0
2010,BIH,3,0,0
2010,BIH,4,0,0
2010,BLR,4,-10,2
2010,BLR,1,-2,5
2010,BLR,2,-4,2
2010,BLR,3,-45,8
2010,BMU,4,-10,2
2010,BMU,3,-37,9
2010,BMU,1,0,0
2010,BMU,2,0,0
2010,BOL,3,-32,7
2010,BOL,4,-100,13
2010,BOL,1,0,0
2010,BOL,2,0,0
2010,BRA,3,-421.4,108
2010,BRA,2,-46,23
2010,BRA,4,-954.7,115
2010,BRA,1,-1.6,4
2010,BRN,3,-398.09999999999985,113
2010,BRN,1,-10.9,21
2010,BRN,4,-720.9000000000001,95
2010,BRN,2,-38,19
2010,BWA,2,-10,5
2010,BWA,4,-163.5,23
2010,BWA,3,-8,4
2010,BWA,1,0,0
2010,CAN,2,-160,80
2010,CAN,1,-48.89999999999992,125
2010,CAN,4,-1759.8000000000002,260
2010,CAN,3,-1668.500000000001,511
2010,CHE,4,-922.5,145
2010,CHE,1,-28.199999999999978,48
2010,CHE,3,-875.5999999999991,243
2010,CHE,2,-8,4
2010,CHL,3,-111,38
2010,CHL,4,-232,26
2010,CHL,2,-8,4
2010,CHL,1,-1.2000000000000002,3
2010,CMR,4,-235.1,27
2010,CMR,3,-4,2
2010,CMR,1,0,0
2010,CMR,2,0,0
2010,COD,3,-13,3
2010,COD,4,-43,9
2010,COD,1,0,0
2010,COD,2,0,0
2010,COG,3,-48,16
2010,COG,4,-82,14
2010,COG,1,-0.4,4
2010,COG,2,0,0
2010,COL,3,-91.4,23
2010,COL,4,-174.1,25
2010,COL,1,-0.8,2
2010,COL,2,0,0
2010,CRI,3,-14,7
2010,CRI,1,0,0
2010,CRI,2,0,0
2010,CRI,4,0,0
2010,CUB,1,-3.1999999999999997,8
2010,CUB,3,-400.30000000000007,110
2010,CUB,4,-328,50
2010,CUB,2,-10,5
2010,CYM,1,-1.1,3
2010,CYM,3,-13.5,3
2010,CYM,4,-30,4
2010,CYM,2,-2,1
2010,CYP,4,-8,2
2010,CYP,1,-0.8,2
2010,CYP,2,0,0
2010,CYP,3,0,0
2010,CZE,3,-174.4,36
2010,CZE,4,-60,12
2010,CZE,1,-2.8,10
2010,CZE,2,0,0
2010,DEU,4,-1317.5,172
2010,DEU,2,-72,36
2010,DEU,3,-1089.3999999999999,348
2010,DEU,1,-27.29999999999999,76
2010,DJI,1,0,0
2010,DJI,2,0,0
2010,DJI,3,0,0
2010,DJI,4,0,0
2010,DNK,3,-344.3,119
2010,DNK,2,-8,4
2010,DNK,4,-544.5,69
2010,DNK,1,-3.6999999999999997,11
2010,DOM,4,-5,1
2010,DOM,2,-16,8
2010,DOM,3,-12,3
2010,DOM,1,0,0
2010,DZA,4,-136,15
2010,DZA,1,-1.6,4
2010,DZA,3,-88,25
2010,DZA,2,0,0
2010,ECU,1,-3.1999999999999997,8
2010,ECU,4,-20,5
2010,ECU,3,-4,1
2010,ECU,2,0,0
2010,EGY,3,-246.4,73
2010,EGY,2,-8,4
2010,EGY,4,-259.5,37
2010,EGY,1,-3.6999999999999997,10
2010,ESP,1,-2.5999999999999996,7
2010,ESP,2,-14,7
2010,ESP,3,-259.1,69
2010,ESP,4,-540.5,77
2010,EST,4,-25,3
2010,EST,1,0,0
2010,EST,2,0,0
2010,EST,3,0,0
2010,ETH,1,-14.600000000000007,21
2010,ETH,4,-354,36
2010,ETH,3,-54.3,17
2010,ETH,2,-4,2
2010,FIN,1,-1.8000000000000003,7
2010,FIN,4,-116.4,18
2010,FIN,3,-115.10000000000002,31
2010,FIN,2,-10,5
2010,FJI,3,-62,15
2010,FJI,1,-8.8,6
2010,FJI,2,-6,3
2010,FJI,4,-185.7,33
2010,FRA,3,-2029.2999999999997,541
2010,FRA,4,-2419.8,334
2010,FRA,1,-35.99999999999998,75
2010,FRA,2,-100,50
2010,FSM,2,-4,2
2010,FSM,1,-6,3
2010,FSM,3,-54.4,15
2010,FSM,4,-8,2
2010,GAB,3,-10,2
2010,GAB,1,-1.2000000000000002,3
2010,GAB,4,-25,5
2010,GAB,2,0,0
2010,GBR,3,-2826.9000000000024,847
2010,GBR,1,-74.69999999999995,171
2010,GBR,2,-162,81
2010,GBR,4,-5885.0999999999985,865
2010,GEO,1,0,0
2010,GEO,2,0,0
2010,GEO,3,0,0
2010,GEO,4,0,0
2010,GHA,4,-144,27
2010,GHA,3,-118.30000000000001,42
2010,GHA,1,-1.6,4
2010,GHA,2,0,0
2010,GIN,4,-5,1
2010,GIN,1,-0.8,2
2010,GIN,3,-26,4
2010,GIN,2,0,0
2010,GNB,3,-14,2
2010,GNB,1,0,0
2010,GNB,2,0,0
2010,GNB,4,0,0
2010,GRC,1,-18.39999999999999,18
2010,GRC,2,-8,4
2010,GRC,4,-331.5,39
2010,GRC,3,-245.50000000000006,73
2010,GUY,3,-17,7
2010,GUY,4,-71.5,10
2010,GUY,1,-3.5999999999999996,9
2010,GUY,2,0,0
2010,HKG,1,-0.5,2
2010,HKG,2,-2,1
2010,HKG,3,-42.4,17
2010,HKG,4,-25,3
2010,HND,3,-4,2
2010,HND,4,-30,3
2010,HND,2,-4,2
2010,HND,1,0,0
2010,HRV,3,-6,3
2010,HRV,4,-10,2
2010,HRV,1,0,0
2010,HRV,2,0,0
2010,HTI,3,-150.2,47
2010,HTI,2,-34,17
2010,HTI,4,-476.1999999999998,68
2010,HTI,1,-14.4,16
2010,HUN,3,-53,14
2010,HUN,4,-60,10
2010,HUN,2,-2,1
2010,HUN,1,-2.3000000000000003,8
2010,IDN,3,-579.1999999999998,175
2010,IDN,1,-28.999999999999996,55
2010,IDN,4,-998.1,150
2010,IDN,2,-36,18
2010,IND,2,-88,44
2010,IND,1,-89.60000000000011,214
2010,IND,3,-1698.6000000000008,478
2010,IND,4,-2189.3,306
2010,IRL,2,-12,6
2010,IRL,3,-133.4,42
2010,IRL,4,-345.5,53
2010,IRL,1,-2.9,8
2010,IRN,3,-5075.700000000009,1252
2010,IRN,4,-4265.7,565
2010,IRN,2,-106,53
2010,IRN,1,-66.69999999999992,168
2010,IRQ,2,-2,1
2010,IRQ,3,-213.60000000000002,57
2010,IRQ,4,-668.5,80
2010,IRQ,1,-4.3,11
2010,ISL,3,-21,7
2010,ISL,1,-2.4,6
2010,ISL,2,0,0
2010,ISL,4,0,0
2010,ISR,2,-22,11
2010,ISR,4,-735.9000000000001,90
2010,ISR,1,-5.8,15
2010,ISR,3,-500.5,142
2010,ITA,2,-22,11
2010,ITA,1,-2,5
2010,ITA,3,-461.99999999999994,150
2010,ITA,4,-550.9,72
2010,JAM,2,-6,3
2010,JAM,1,-2.4,2
2010,JAM,4,-157.8,26
2010,JAM,3,-28,12
2010,JOR,3,-31.4,13
2010,JOR,1,-1.5,9
2010,JOR,4,-179,21
2010,JOR,2,0,0
2010,JPN,4,-24800.10000000007,4020
2010,JPN,3,-27002.100000000013,7513
2010,JPN,1,-584.2999999999996,1071
2010,JPN,2,-1024,512
2010,KAZ,3,-421.00000000000006,112
2010,KAZ,2,-6,3
2010,KAZ,1,-2.4,6
2010,KAZ,4,-1086.3000000000004,153
2010,KEN,4,-224.39999999999998,30
2010,KEN,3,-80.5,23
2010,KEN,2,-46,23
2010,KEN,1,-3.2,4
2010,KGZ,3,-278.9,64
2010,KGZ,1,-23.999999999999986,48
2010,KGZ,4,-1156.6,179
2010,KGZ,2,-14,7
2010,KHM,4,-197,33
2010,KHM,2,-18,9
2010,KHM,1,-5.199999999999999,12
2010,KHM,3,-341.4999999999999,87
2010,KOR,4,-9506.49999999999,1241
2010,KOR,3,-5913.39999999999,1726
2010,KOR,2,-240,120
2010,KOR,1,-220.70000000000024,541
2010,KWT,4,-20,3
2010,KWT,3,-39.5,8
2010,KWT,1,0,0
2010,KWT,2,0,0
2010,LAO,1,-2,5
2010,LAO,2,-6,3
2010,LAO,3,-97.4,30
2010,LAO,4,-48,8
2010,LBN,4,-67.2,7
2010,LBN,2,-14,7
2010,LBN,1,-4.3999999999999995,11
2010,LBN,3,-28,7
2010,LBR,4,-72,9
2010,LBR,2,-4,2
2010,LBR,1,-0.3,1
2010,LBR,3,-8.8,2
2010,LKA,1,-10.600000000000005,28
2010,LKA,2,-18,9
2010,LKA,3,-508.6999999999997,131
2010,LKA,4,-625,77
2010,LTU,4,-14,2
2010,LTU,3,-39,6
2010,LTU,1,0,0
2010,LTU,2,0,0
2010,LUX,3,-2,1
2010,LUX,1,0,0
2010,LUX,2,0,0
2010,LUX,4,0,0
2010,LVA,4,-20,4
2010,LVA,1,0,0
2010,LVA,2,0,0
2010,LVA,3,0,0
2010,MAC,4,-45,9
2010,MAC,3,-30.5,10
2010,MAC,2,-4,2
2010,MAC,1,0,0
2010,MAR,4,-165,26
2010,MAR,2,-4,2
2010,MAR,3,-141.6,37
2010,MAR,1,0,0
2010,MDA,1,0,0
2010,MDA,2,0,0
2010,MDA,3,0,0
2010,MDA,4,0,0
2010,MDG,2,-2,1
2010,MDG,4,-8,2
2010,MDG,1,0,0
2010,MDG,3,0,0
2010,MEX,2,-32,16
2010,MEX,1,-2,5
2010,MEX,3,-130.3,39
2010,MEX,4,-482.59999999999997,59
2010,MKD,4,-10,1
2010,MKD,3,-4,2
2010,MKD,1,0,0
2010,MKD,2,0,0
2010,MLI,3,-16,5
2010,MLI,1,0,0
2010,MLI,2,0,0
2010,MLI,4,0,0
2010,MLT,4,-53.5,6
2010,MLT,3,-4,2
2010,MLT,2,-6,3
2010,MLT,1,-1.2000000000000002,3
2010,MMR,1,-15.000000000000007,43
2010,MMR,4,-1424.8000000000004,183
2010,MMR,3,-776.5999999999996,241
2010,MMR,2,-44,22
2010,MNE,1,0,0
2010,MNE,2,0,0
2010,MNE,3,0,0
2010,MNE,4,0,0
2010,MNG,3,-196.40000000000003,61
2010,MNG,2,-16,8
2010,MNG,1,-0.8,2
2010,MNG,4,-503.5,74
2010,MOZ,4,-203,22
2010,MOZ,3,-25,11
2010,MOZ,1,0,0
2010,MOZ,2,0,0
2010,MUS,1,0,0
2010,MUS,2,0,0
2010,MUS,3,0,0
2010,MUS,4,0,0
2010,MWI,3,-54,14
2010,MWI,1,0,0
2010,MWI,2,0,0
2010,MWI,4,0,0
2010,MYS,2,-68,34
2010,MYS,3,-1159,330
2010,MYS,4,-1824.5000000000002,274
2010,MYS,1,-39.999999999999964,66
2010,NAM,2,-6,3
2010,NAM,1,-9.000000000000002,16
2010,NAM,3,-93.39999999999999,30
2010,NAM,4,-122,19
2010,NER,2,-4,2
2010,NER,4,-9.2,1
2010,NER,3,-16,8
2010,NER,1,-1.2000000000000002,3
2010,NGA,3,-227.3,59
2010,NGA,4,-425.59999999999997,54
2010,NGA,1,-8.2,9
2010,NGA,2,-18,9
2010,NIC,1,0,0
2010,NIC,2,0,0
2010,NIC,3,0,0
2010,NIC,4,0,0
2010,NLD,4,-340.5,45
2010,NLD,2,-14,7
2010,NLD,1,-15.100000000000001,19
2010,NLD,3,-144.2,46
2010,NOR,3,-3762.800000000013,1023
2010,NOR,2,-8,4
2010,NOR,1,-32.99999999999997,55
2010,NOR,4,-3222.8,497
2010,NPL,2,-22,11
2010,NPL,4,-1250.6000000000001,191
2010,NPL,3,-919.6999999999997,229
2010,NPL,1,-15.300000000000008,41
2010,NZL,1,-13.500000000000005,28
2010,NZL,3,-464.20000000000005,152
2010,NZL,4,-1188.4,163
2010,NZL,2,-54,27
2010,OMN,2,-4,2
2010,OMN,4,-9.2,1
2010,OMN,3,-10,5
2010,OMN,1,0,0
2010,PAK,4,-3762.7999999999934,493
2010,PAK,2,-82,41
2010,PAK,3,-2442.700000000004,634
2010,PAK,1,-138.50000000000037,270
2010,PAN,4,-46.8,5
2010,PAN,3,-21,9
2010,PAN,1,0,0
2010,PAN,2,0,0
2010,PER,4,-59,8
2010,PER,1,-0.7,2
2010,PER,3,-24,9
2010,PER,2,-8,4
2010,PHL,4,-4530.099999999998,643
2010,PHL,3,-2352.0000000000027,702
2010,PHL,2,-254,127
2010,PHL,1,-100.90000000000006,215
2010,PNG,2,-2,1
2010,PNG,3,-49.5,17
2010,PNG,4,-220,31
2010,PNG,1,-3.5,9
2010,POL,4,-111,19
2010,POL,1,-8,8
2010,POL,3,-87.60000000000001,28
2010,POL,2,0,0
2010,PRK,1,-192.5000000000003,481
2010,PRK,3,-7102.999999999993,2090
2010,PRK,2,-194,97
2010,PRK,4,-10129.900000000005,1242
2010,PRT,4,-64,7
2010,PRT,1,-0.9,3
2010,PRT,3,-90.2,23
2010,PRT,2,0,0
2010,PRY,1,0,0
2010,PRY,2,0,0
2010,PRY,3,0,0
2010,PRY,4,0,0
2010,QAT,2,-4,2
2010,QAT,3,-38,13
2010,QAT,1,-4.9,5
2010,QAT,4,-109,16
2010,ROM,1,0,0
2010,ROM,2,0,0
2010,ROM,3,0,0
2010,ROM,4,0,0
2010,RUS,2,-226,113
2010,RUS,4,-6107.599999999996,762
2010,RUS,1,-119.10000000000015,315
2010,RUS,3,-4024.400000000006,1142
2010,RWA,4,-5,1
2010,RWA,3,-2,1
2010,RWA,1,0,0
2010,RWA,2,0,0
2010,SAU,2,-6,3
2010,SAU,3,-294,75
2010,SAU,1,-16.400000000000006,33
2010,SAU,4,-529.2,81
2010,SDN,3,-324,84
2010,SDN,2,-40,20
2010,SDN,4,-560,72
2010,SDN,1,-8.800000000000002,10
2010,SEN,4,-12,3
2010,SEN,1,0,0
2010,SEN,2,0,0
2010,SEN,3,0,0
2010,SGP,2,-26,13
2010,SGP,1,-6.400000000000001,16
2010,SGP,3,-290.5,91
2010,SGP,4,-540.8,86
2010,SLE,4,-33,7
2010,SLE,2,-6,3
2010,SLE,3,-37.9,11
2010,SLE,1,0,0
2010,SLV,3,-18,5
2010,SLV,4,-10,1
2010,SLV,1,-2.2,6
2010,SLV,2,0,0
2010,SOM,3,-35,12
2010,SOM,4,-449.59999999999997,55
2010,SOM,1,0,0
2010,SOM,2,0,0
2010,SRB,3,-191.79999999999998,50
2010,SRB,1,-11.200000000000001,12
2010,SRB,4,-181,27
2010,SRB,2,0,0
2010,SUR,1,0,0
2010,SUR,2,0,0
2010,SUR,3,0,0
2010,SUR,4,0,0
2010,SVK,1,-0.3,1
2010,SVK,3,-13,2
2010,SVK,4,-30,6
2010,SVK,2,0,0
2010,SVN,1,0,0
2010,SVN,2,0,0
2010,SVN,3,0,0
2010,SVN,4,0,0
2010,SWE,2,-26,13
2010,SWE,3,-559.5,155
2010,SWE,1,-3.3,5
2010,SWE,4,-513,77
2010,SYR,3,-18,9
2010,SYR,1,-0.8,2
2010,SYR,4,-30,6
2010,SYR,2,0,0
2010,TCD,4,-421,52
2010,TCD,2,-8,4
2010,TCD,1,0,0
2010,TCD,3,0,0
2010,TGO,3,-15,2
2010,TGO,4,-33,7
2010,TGO,1,0,0
2010,TGO,2,0,0
2010,THA,2,-62,31
2010,THA,1,-28.29999999999999,59
2010,THA,4,-1139.4000000000005,162
2010,THA,3,-472,151
2010,TJK,1,-2.4,6
2010,TJK,3,-112.80000000000001,35
2010,TJK,2,-6,3
2010,TJK,4,-369.2,58
2010,TKM,4,-258.7,41
2010,TKM,3,-71.6,22
2010,TKM,1,-2,5
2010,TKM,2,-2,1
2010,TTO,3,-15,3
2010,TTO,1,0,0
2010,TTO,2,0,0
2010,TTO,4,0,0
2010,TUN,3,-107.8,27
2010,TUN,4,-133,21
2010,TUN,1,-0.5,5
2010,TUN,2,0,0
2010,TUR,2,-24,12
2010,TUR,3,-347.5,109
2010,TUR,1,-10.100000000000003,24
2010,TUR,4,-741.6000000000001,103
2010,TZA,3,-44.5,11
2010,TZA,2,-4,2
2010,TZA,1,-0.8,2
2010,TZA,4,-116.60000000000001,14
2010,UGA,3,-52,20
2010,UGA,4,-64,12
2010,UGA,1,0,0
2010,UGA,2,0,0
2010,UKR,3,-163.5,46
2010,UKR,1,-3.2,4
2010,UKR,4,-302.7,46
2010,UKR,2,-8,4
2010,URY,3,-8,2
2010,URY,1,0,0
2010,URY,2,0,0
2010,URY,4,0,0
2010,USA,1,-1500.8000000000013,3066
2010,USA,2,-4638,2319
2010,USA,3,-47604.4,14014
2010,USA,4,-52853.899999999834,7584
2010,UZB,1,-2,5
2010,UZB,4,-539.0999999999999,82
2010,UZB,3,-135.9,42
2010,UZB,2,-2,1
2010,VEN,2,-2,1
2010,VEN,3,-385.79999999999995,101
2010,VEN,4,-190,32
2010,VEN,1,-0.4,1
2010,VNM,4,-3717.799999999996,534
2010,VNM,1,-57.699999999999946,102
2010,VNM,2,-102,51
